id,name,show_id,count,percent
1413,Jason Sussberg,80182411,1,0.014660606949127693
1414,Jason Winer,70167072,1,0.014660606949127693
1415,Jathin Sanker Raj,81035104,1,0.014660606949127693
1416,Jatla Siddartha,81013710,1,0.014660606949127693
1417,Javier Ambrossi,80109193,1,0.014660606949127693
1418,Javier Calvo,80109193,1,0.014660606949127693
1419,Javier Ruiz Caldera,"80093213,80202809",2,0.029321213898255385
1420,Jay Baruchel,80163263,1,0.014660606949127693
1421,Jay Bulger,80049873,1,0.014660606949127693
1422,Jay Chandrasekhar,"70021652,70143864",2,0.029321213898255385
1423,Jay Chapman,"70256512,70278877,70301023,70301469,80044126,80068219,80117484,80185166,80187435,80213654,80214478,81045511",12,0.17592728338953234
1424,Jay Chou,70205125,1,0.014660606949127693
1425,Jay Karas,"70237054,70245034,80004478,80044804,80046779,80077923,80097431,80101493,80133549,80158802,80186940,80187307,80205204,80993404",14,0.2052484972877877
1426,Jay Lyons,81055402,1,0.014660606949127693
1427,Jay Roach,"1153656,21302357,60023608,70128701",4,0.05864242779651077
1428,Jay Russell,70060017,1,0.014660606949127693
1429,Jay Surridge,80090672,1,0.014660606949127693
1430,Jayan Vannery,80994425,1,0.014660606949127693
1431,Jayaprakash Radhakrishnan,80158920,1,0.014660606949127693
1432,Jayaraj Rajasekharan Nair,80102080,1,0.014660606949127693
1433,Jayson Thiessen,"80012535,80073100",2,0.029321213898255385
1434,Jazz Boon,80135353,1,0.014660606949127693
1435,Jean-Bernard Marlin,81012340,1,0.014660606949127693
1436,Jean-Claude La Marre,80188580,1,0.014660606949127693
1437,Jean-Cosme Delaloye,80998908,1,0.014660606949127693
1438,Jean-François Blais,80990869,1,0.014660606949127693
1439,Jean-Loup Felicioli,80063290,1,0.014660606949127693
1440,Jean-Marc Vallée,70275751,1,0.014660606949127693
1441,Jean-Patrick Benes,80165083,1,0.014660606949127693
1442,Jean-Pierre Dardenne,80107019,1,0.014660606949127693
1443,Jean-Pierre Devillers,80999945,1,0.014660606949127693
1444,Jean-Simon Chartier,81083880,1,0.014660606949127693
1445,Jeannie Gaffigan,80117811,1,0.014660606949127693
1446,Jeannot Szwarc,60001761,1,0.014660606949127693
1447,Jedd Wider,80131240,1,0.014660606949127693
1448,Jee-woon Kim,80139199,1,0.014660606949127693
1449,Jeeva,70001082,1,0.014660606949127693
1450,Jeff Baena,"70299270,80171023",2,0.029321213898255385
1451,Jeff Garlin,80106793,1,0.014660606949127693
1452,Jeff Gill,80158854,1,0.014660606949127693
1453,Jeff Margolis,907090,1,0.014660606949127693
1454,Jeff Orlowski,80168188,1,0.014660606949127693
1455,Jeff Tremaine,"70308046,80169469",2,0.029321213898255385
1456,Jeff Wadlow,80091658,1,0.014660606949127693
1457,Jeffrey C. Bell,80132410,1,0.014660606949127693
1458,Jeffrey Friedman,80210691,1,0.014660606949127693
1459,Jeffrey G. Hunt,81144867,1,0.014660606949127693
1460,Jeffrey Nachmanoff,70098332,1,0.014660606949127693
1461,Jeffrey W. Byrd,70020947,1,0.014660606949127693
1462,Jeffrey Walker,"80244472,80244709",2,0.029321213898255385
1463,Jehane Noujaim,"70268449,80117542",2,0.029321213898255385
1464,Jelle de Jonge,80106137,1,0.014660606949127693
1465,Jenna Laurenzo,81034763,1,0.014660606949127693
1466,Jennie Livingston,60036691,1,0.014660606949127693
1467,Jennifer Baichwal,80205085,1,0.014660606949127693
1468,Jennifer Beamish,81090128,1,0.014660606949127693
1469,Jennifer Brea,80168300,1,0.014660606949127693
1470,Jennifer Kaytin Robinson,80202920,1,0.014660606949127693
1471,Jennifer Lee,80062011,1,0.014660606949127693
1472,Jennifer Lynch,70170181,1,0.014660606949127693
1473,Jennifer M. Kroot,80182949,1,0.014660606949127693
1474,Jennifer Morrison,80226962,1,0.014660606949127693
1475,Jennifer Peedom,80221498,1,0.014660606949127693
1476,Jennifer Phang,80038420,1,0.014660606949127693
1477,Jennifer Siebel Newsom,70167128,1,0.014660606949127693
1478,Jennifer Westcott,80215046,1,0.014660606949127693
1479,Jenny Carchman,80133139,1,0.014660606949127693
1480,Jenny Gage,80244311,1,0.014660606949127693
1481,Jenée LaMarque,80222256,1,0.014660606949127693
1482,Jeon Go-woon,81044884,1,0.014660606949127693
1483,Jeremiah Jones,80232502,1,0.014660606949127693
1484,Jeremiah Zagar,80241304,1,0.014660606949127693
1485,Jeremy Coon,80045805,1,0.014660606949127693
1486,Jeremy David White,80213299,1,0.014660606949127693
1487,Jeremy Kenyon Lockyer Corbell,"80214582,81083891",2,0.029321213898255385
1488,Jeremy Konner,80136548,1,0.014660606949127693
1489,Jeremy Rush,80113669,1,0.014660606949127693
1490,Jeremy Saulnier,"70077076,70278931,80060034,80157072",4,0.05864242779651077
1491,Jeremy Seifert,80997719,1,0.014660606949127693
1492,Jerrold Tarog,"80084834,81031181",2,0.029321213898255385
1493,Jerry G. Angelo,81092328,1,0.014660606949127693
1494,Jerry Kolber,81037273,1,0.014660606949127693
1495,Jerry Rothwell,"80029708,80036832",2,0.029321213898255385
1496,Jerry Seinfeld,"80117534,80171362",2,0.029321213898255385
1497,Jesse Adang,80184974,1,0.014660606949127693
1498,Jesse Allain-Marcus,80065220,1,0.014660606949127693
1499,Jesse Gustafson,80128691,1,0.014660606949127693
1500,Jesse Handsher,80993489,1,0.014660606949127693
1501,Jesse Johnson,80195901,1,0.014660606949127693
1502,Jesse Moss,80063867,1,0.014660606949127693
1503,Jesse Peretz,70167133,1,0.014660606949127693
1504,Jesse V. Johnson,"70082264,80156684,80195901,80198585,80991316",5,0.07330303474563847
1505,Jesse Warn,80065386,1,0.014660606949127693
1506,Jessica Yu,80133663,1,0.014660606949127693
1507,Jesús Magaña Vázquez,80134887,1,0.014660606949127693
1508,Jesús Torres Torres,80208295,1,0.014660606949127693
1509,Jevons Au,81012294,1,0.014660606949127693
1510,Jijo Pancode,80998562,1,0.014660606949127693
1511,Jill Bauer,"80038162,80115676",2,0.029321213898255385
1512,Jill Culton,70043308,1,0.014660606949127693
1513,Jim Fall,70209267,1,0.014660606949127693
1514,Jim Field Smith,70117289,1,0.014660606949127693
1515,Jim Gable,80203522,1,0.014660606949127693
1516,Jim Henson,419733,1,0.014660606949127693
1517,Jim Mickle,80231903,1,0.014660606949127693
1518,Jim Monaco,70141644,1,0.014660606949127693
1519,Jim Stenstrum,60004509,1,0.014660606949127693
1520,Jim Strouse,80171022,1,0.014660606949127693
1521,Jimmy Henderson,80990658,1,0.014660606949127693
1522,Jitender Pawar,80201827,1,0.014660606949127693
1523,Jitendra Tiwari,80207446,1,0.014660606949127693
1524,Joachim Fest,80106791,1,0.014660606949127693
1525,Joachim Rønning,70260989,1,0.014660606949127693
1526,Joan C. Gratz,80017272,1,0.014660606949127693
1527,Joann Sfar,80017272,1,0.014660606949127693
1528,Joanna Lombardi,81020005,1,0.014660606949127693
1529,Joaquín Mazón,80093105,1,0.014660606949127693
1530,Jocelyn Moorhouse,607931,1,0.014660606949127693
1531,Jody Hill,80176715,1,0.014660606949127693
1532,Jody Lambert,80197310,1,0.014660606949127693
1533,Joe Berlinger,"70293130,80102204,80174429,81028570",4,0.05864242779651077
1534,Joe Boyd,653673,1,0.014660606949127693
1535,Joe Camp,"296682,516154,60037606,70002129",4,0.05864242779651077
1536,Joe Dante,"20129240,70127998",2,0.029321213898255385
1537,Joe DeMaio,81001278,1,0.014660606949127693
1538,Joe Dietsch,80167491,1,0.014660606949127693
1539,Joe Johnston,80221447,1,0.014660606949127693
1540,Joe Ksander,80988892,1,0.014660606949127693
1541,Joe Lynch,80221677,1,0.014660606949127693
1542,Joe Menendez,80160987,1,0.014660606949127693
1543,Joe Miale,80176592,1,0.014660606949127693
1544,Joe Murray,81091977,1,0.014660606949127693
1545,Joe Piscatella,80169348,1,0.014660606949127693
1546,Joe Roth,70011207,1,0.014660606949127693
1547,Joe Russo,80219127,1,0.014660606949127693
1548,Joe Swanberg,80134527,1,0.014660606949127693
1549,Joel Coen,"70114021,80200267",2,0.029321213898255385
1550,Joel Crawford,80185876,1,0.014660606949127693
1551,Joel Gallen,80166467,1,0.014660606949127693
1552,Joel Oliansky,70206818,1,0.014660606949127693
1553,Joel Schumacher,70011219,1,0.014660606949127693
1554,Joey Curtis,80184973,1,0.014660606949127693
1555,Joey Kern,80190130,1,0.014660606949127693
1556,Johan Brisinger,80226021,1,0.014660606949127693
1557,Johanna Demetrakas,80216844,1,0.014660606949127693
1558,Johannes Roberts,80109128,1,0.014660606949127693
1559,John A. Davis,60021788,1,0.014660606949127693
1560,John Asher,"80013282,80080617,80154682",3,0.043981820847383085
1561,John Banas,80085567,1,0.014660606949127693
1562,John Barnard,80163159,1,0.014660606949127693
1563,John Bridcut,80131167,1,0.014660606949127693
1564,John Butler,80151962,1,0.014660606949127693
1565,John Carchietta,80106440,1,0.014660606949127693
1566,John Crowley,70271601,1,0.014660606949127693
1567,John Curran,80215922,1,0.014660606949127693
1568,John Dahl,"17236920,60033312",2,0.029321213898255385
1569,John Dower,80148179,1,0.014660606949127693
1570,John Duigan,"60022962,80156369",2,0.029321213898255385
1571,John Edginton,80164112,1,0.014660606949127693
1572,John Erick Dowdle,70307661,1,0.014660606949127693
1573,John Ford,"60027942,80119186",2,0.029321213898255385
1574,John Fortenberry,"18066997,70174741,81045989",3,0.043981820847383085
1575,John G. Avildsen,"915927,60025674",2,0.029321213898255385
1576,John H. Lee,80116307,1,0.014660606949127693
1577,John Haptas,81034980,1,0.014660606949127693
1578,John Herzfeld,70206820,1,0.014660606949127693
1579,John Hillcoat,70213471,1,0.014660606949127693
1580,John Hoffman,81010212,1,0.014660606949127693
1581,John Hughes,498716,1,0.014660606949127693
1582,John Huston,"70022548,80119187,80119188,80119189",4,0.05864242779651077
1583,John Irvin,569355,1,0.014660606949127693
1584,John Kahrs,80062011,1,0.014660606949127693
1585,John L. Spencer,80189653,1,0.014660606949127693
1586,John Lee,"70283202,80031800,80200571",1,0.014660606949127693
1587,John Lee Hancock,"70283202,80200571",2,0.029321213898255385
1588,John Luessenhop,70117294,1,0.014660606949127693
1589,John Lyde,80095807,1,0.014660606949127693
1590,John Maclean,80029901,1,0.014660606949127693
1591,John Michael McDonagh,80103374,1,0.014660606949127693
1592,John Mikulak,70120182,1,0.014660606949127693
1593,John Milius,896678,1,0.014660606949127693
1594,John Murlowski,81136744,1,0.014660606949127693
1595,John Musker,70109429,1,0.014660606949127693
1596,John Papola,81088318,1,0.014660606949127693
1597,John Patrick Shanley,70100377,1,0.014660606949127693
1598,John Paul Tremblay,"70304186,70304187,70304188,80081410,80235932",5,0.07330303474563847
1599,John R. Leonetti,81021447,1,0.014660606949127693
1600,John Ridley,80183783,1,0.014660606949127693
1601,John Sanford,80026431,1,0.014660606949127693
1602,John Scheinfeld,80147403,1,0.014660606949127693
1603,John Schlesinger,60022413,1,0.014660606949127693
1604,John Schultz,"70183165,80238204,81029841",3,0.043981820847383085
1605,John Smithson,80106144,1,0.014660606949127693
1606,John Stephenson,70295067,1,0.014660606949127693
1607,John Stewart Muller,80127604,1,0.014660606949127693
1608,John Stockwell,"70260512,80103392",2,0.029321213898255385
1609,John Sturges,80119193,1,0.014660606949127693
1610,John Trengove,80170992,1,0.014660606949127693
1611,John Upchurch,80239642,1,0.014660606949127693
1612,John Voorhees,80119815,1,0.014660606949127693
1613,John Wells,70124965,1,0.014660606949127693
1614,John Woo,80209866,1,0.014660606949127693
1615,Johnnie To,"11546798,70033611,70285697,80017265,80117455,80997789,80997857,81030198",8,0.11728485559302154
1616,Johnny Castuciano,80151644,1,0.014660606949127693
1617,Johnny Kevorkian,81005266,1,0.014660606949127693
1618,Johnny To,80997793,1,0.014660606949127693
1619,Johnson Esthappan,80994423,1,0.014660606949127693
1620,Jon Alpert,80126449,1,0.014660606949127693
1621,Jon Avnet,70098605,1,0.014660606949127693
1622,Jon Carey,80191930,1,0.014660606949127693
1623,Jon Freeman,80109089,1,0.014660606949127693
1624,Jon Garaño,80122177,1,0.014660606949127693
1625,Jon Greenhalgh,80044093,1,0.014660606949127693
1626,Jon Gunn,80158084,1,0.014660606949127693
1627,Jon Hurwitz,70083108,1,0.014660606949127693
1628,Jon J. Whelan,80076581,1,0.014660606949127693
1629,Jon Lucas,70222859,1,0.014660606949127693
1630,Jon M. Chu,"70169918,80244853",2,0.029321213898255385
1631,Jon Manning,80173267,1,0.014660606949127693
1632,Jon Olb,80233611,1,0.014660606949127693
1633,Jon Reiner,80128692,1,0.014660606949127693
1634,Jon Rosenbaum,"80190984,81018634,81038225",3,0.043981820847383085
1635,Jon Schnitzer,80213401,1,0.014660606949127693
1636,Jon Shenk,80097321,1,0.014660606949127693
1637,Jon Spira,80095641,1,0.014660606949127693
1638,Jon Turteltaub,70011206,1,0.014660606949127693
1639,Jon Watts,80037691,1,0.014660606949127693
1640,Jon YonKondy,80213400,1,0.014660606949127693
1641,Jonathan A. Rosenbaum,80057137,1,0.014660606949127693
1642,Jonathan Baker,80188099,1,0.014660606949127693
1643,Jonathan Demme,"855084,70105368,80127559",3,0.043981820847383085
1644,Jonathan Glazer,70293812,1,0.014660606949127693
1645,Jonathan Helpert,80134721,1,0.014660606949127693
1646,Jonathan Hensleigh,70128697,1,0.014660606949127693
1647,Jonathan Ignatius Green,81054383,1,0.014660606949127693
1648,Jonathan Levine,"70074100,70202141",2,0.029321213898255385
1649,Jonathan Milott,80174220,1,0.014660606949127693
1650,Jonathan Mostow,"60029154,70295169",2,0.029321213898255385
1651,Jonathan Sobol,70253594,1,0.014660606949127693
1652,Jonathan Taylor,80172471,1,0.014660606949127693
1653,Jonathan van Tulleken,70222860,1,0.014660606949127693
1654,Jonás Trueba,80167843,1,0.014660606949127693
1655,Joram Lürsen,"80106140,80244019",2,0.029321213898255385
1656,Jordan Brady,70304914,1,0.014660606949127693
1657,Jordan Ross,80198745,1,0.014660606949127693
1658,Jordi Llompart,81003984,1,0.014660606949127693
1659,Jorge Blanco,70109891,1,0.014660606949127693
1660,Jorge Granier,70204282,1,0.014660606949127693
1661,Jorge Hernandez Aldana,80106737,1,0.014660606949127693
1662,Jorge M. Fontana,80173485,1,0.014660606949127693
1663,Jorge Michel Grau,80134885,1,0.014660606949127693
1664,Joris Ivens,80119190,1,0.014660606949127693
1665,Jose Manuel Colón,"80104041,80202713",2,0.029321213898255385
1666,Joseduardo Giordano,80990725,1,0.014660606949127693
1667,Joseph Chou,70129415,1,0.014660606949127693
1668,Joseph Martin,80180224,1,0.014660606949127693
1669,Joseph Mbah,81167494,1,0.014660606949127693
1670,Joseph Sargent,70135647,1,0.014660606949127693
1671,Josh Alexander,80058247,1,0.014660606949127693
1672,Josh Aronson,81171862,1,0.014660606949127693
1673,Josh Greenbaum,70290567,1,0.014660606949127693
1674,Josh Izenberg,80184055,1,0.014660606949127693
1675,Josh Koury,80176212,1,0.014660606949127693
1676,Josh Lowell,81004270,1,0.014660606949127693
1677,Josh Mendoza,81019341,1,0.014660606949127693
1678,Josh Vietze,80109260,1,0.014660606949127693
1679,Josh Wakely,80208104,1,0.014660606949127693
1680,Josh Webber,80216820,1,0.014660606949127693
1681,Joshua Brown,70120182,1,0.014660606949127693
1682,Joshua Caldwell,80108983,1,0.014660606949127693
1683,Joshua Marston,80152625,1,0.014660606949127693
1684,Joshua Oppenheimer,80016401,1,0.014660606949127693
1685,José Eduardo Belmonte,80148595,1,0.014660606949127693
1686,José Luis Gutiérrez,80162192,1,0.014660606949127693
1687,José Miguel Contreras,80169755,1,0.014660606949127693
1688,José Ortuño,80239629,1,0.014660606949127693
1689,Jota Linares,"80209658,81018120",2,0.029321213898255385
1690,Jovanka Vuckovic,80027041,1,0.014660606949127693
1691,Joyce Bernal,"80100268,80162503",2,0.029321213898255385
1692,Juan Antin,81029736,1,0.014660606949127693
1693,Juan Antonio de la Riva,80992111,1,0.014660606949127693
1694,Juan Carlos Rulfo,80244683,1,0.014660606949127693
1695,Juan Manuel Cotelo,80127764,1,0.014660606949127693
1696,Juan Pablo Buscarini,80152627,1,0.014660606949127693
1697,Juan Zapata,80135149,1,0.014660606949127693
1698,Juani Libonatti,81084225,1,0.014660606949127693
1699,Judah Friedlander,80208273,1,0.014660606949127693
1700,Julia Hart,80105358,1,0.014660606949127693
1701,Julia Knowles,81045860,1,0.014660606949127693
1702,Julia Reichert,81090071,1,0.014660606949127693
1703,Julian Jarrold,70065107,1,0.014660606949127693
1704,Julie Dash,60001104,1,0.014660606949127693
1705,Julie Taymor,70045863,1,0.014660606949127693
1706,Julien Abraham,80198859,1,0.014660606949127693
1707,Julien Christian Lutz,81083791,1,0.014660606949127693
1708,Julien Leclercq,80196044,1,0.014660606949127693
1709,Julien Rambaldi,80123740,1,0.014660606949127693
1710,Julien Seri,80196367,1,0.014660606949127693
1711,Julien War,81034010,1,0.014660606949127693
1712,Julio Fernández Talamantes,80232095,1,0.014660606949127693
1713,Julio Medem,81029383,1,0.014660606949127693
1714,Julio Soto Gurpide,80196379,1,0.014660606949127693
1715,Julius Avery,80027378,1,0.014660606949127693
1716,Julius Onah,80134431,1,0.014660606949127693
1717,Julius R. Nasso,80232330,1,0.014660606949127693
1718,July Hygreck,80194737,1,0.014660606949127693
1719,Jumpei Mizusaki,81171121,1,0.014660606949127693
1720,Jun Falkenstein,80112371,1,0.014660606949127693
1721,Jun Lana,81144912,1,0.014660606949127693
1722,Jun-seong Kim,80158750,1,0.014660606949127693
1723,Jung Ji-woo,81165326,1,0.014660606949127693
1724,Jung-ah Im,"80176842,80176929",2,0.029321213898255385
1725,Jung-woo Park,80158577,1,0.014660606949127693
1726,Justin Bare,80095094,1,0.014660606949127693
1727,Justin Benson,80190449,1,0.014660606949127693
1728,Justin Chon,80174137,1,0.014660606949127693
1729,Justin G. Dyck,"80224054,80224055,80224106,80232740,81012857",5,0.07330303474563847
1730,Justin Kelly,80161640,1,0.014660606949127693
1731,Justin Krook,80118930,1,0.014660606949127693
1732,Justin McConnell,81087094,1,0.014660606949127693
1733,Justin Webster,"80160972,80197991",2,0.029321213898255385
1734,Jérémy Clapin,81120982,1,0.014660606949127693
1735,Jørgen Lerdam,81016361,1,0.014660606949127693
1736,K. Gopinathan,80238291,1,0.014660606949127693
1737,K. Rajagopal,80115133,1,0.014660606949127693
1738,K. Ramanlal,80158482,1,0.014660606949127693
1739,K. Subhash,70025303,1,0.014660606949127693
1740,K.C. Bokadia,80236278,1,0.014660606949127693
1741,KVR Mahendra,81217738,1,0.014660606949127693
1742,Kabir Bhatia,"81020161,81033200",2,0.029321213898255385
1743,Kabir Khan,70303495,1,0.014660606949127693
1744,Kabir Sadanand,"80165851,80236280",2,0.029321213898255385
1745,Kader Aoun,80217689,1,0.014660606949127693
1746,Kagiso Lediga,80218111,1,0.014660606949127693
1747,Kaila York,81183570,1,0.014660606949127693
1748,Kaizad Gustad,60036746,1,0.014660606949127693
